class_index,label_name,title,description,text,binary_label,pred_binary,pred_binary_label,pred_binary_score,tech_category,tech_category_score,tech_category_score_gap,top2_category,top2_score
4,Sci/Tech,Photo: Sony's LocationFree TVs,The electronics maker's wireless television set emphasizes advances in the boob tube.,Photo: Sony's LocationFree TVs. The electronics maker's wireless television set emphasizes advances in the boob tube.,1,1,tech,0.9723371900518067,Other Tech,0.2130494862794876,0.09271466732025146,DB/Storage,0.12033481895923615
4,Sci/Tech,"IBM Unveils Security Intel Service, Notes Big Jump In Attacks","IBM has launched a new intelligence service to give enterprises a monthly report showing the big picture of security attacks and other business threats, the Armonk, NY-based giant said Tuesday.","IBM Unveils Security Intel Service, Notes Big Jump In Attacks. IBM has launched a new intelligence service to give enterprises a monthly report showing the big picture of security attacks and other business threats, the Armonk, NY-based giant said Tuesday.",1,1,tech,0.9688092990896804,Security,0.3619142472743988,0.06901726126670837,Other Tech,0.29289698600769043
3,Business,Cingular Closes  #36;41 Bln ATT Wireless Deal (Reuters),"Reuters - Cingular Wireless on Tuesday closed\its  #36;41 billion cash purchase of AT T Wireless Services Inc.\, creating the biggest U.S. mobile service with more\than 46 million customers.","Cingular Closes #36;41 Bln ATT Wireless Deal (Reuters). Reuters - Cingular Wireless on Tuesday closed\its #36;41 billion cash purchase of AT T Wireless Services Inc.\, creating the biggest U.S. mobile service with more\than 46 million customers.",0,1,tech,0.6075483251007981,Other Tech,0.20226982235908508,0.07783667743206024,Infra/Cloud,0.12443314492702484
4,Sci/Tech,AOL Supports Microsoft Antispam Plan,"To overcome industry objections, Microsoft revises its Sender ID proposal.","AOL Supports Microsoft Antispam Plan. To overcome industry objections, Microsoft revises its Sender ID proposal.",1,1,tech,0.9863535018937214,Other Tech,0.2619163691997528,0.06642197072505951,Security,0.1954943984746933
4,Sci/Tech,Cassini flies past Titan; pictures expected tonight,"NASA #39;s Cassini spacecraft streaked by Saturn #39;s smoggy moon Titan today, targeted to pass within just 750 miles of the planet-sized satellite to give scientists their first ","Cassini flies past Titan; pictures expected tonight. NASA #39;s Cassini spacecraft streaked by Saturn #39;s smoggy moon Titan today, targeted to pass within just 750 miles of the planet-sized satellite to give scientists their first",1,1,tech,0.9848845027123384,Other Tech,0.1448243111371994,0.0007557570934295654,Infra/Cloud,0.14406855404376984
4,Sci/Tech,"IBM Unveils Security Intel Service, Notes Big Jump In Attacks","Attacks against crucial infrastructure -- utilities, telcos, and government agencies -- rose by 55 from July to August. By Gregg Keizer, TechWeb.","IBM Unveils Security Intel Service, Notes Big Jump In Attacks. Attacks against crucial infrastructure -- utilities, telcos, and government agencies -- rose by 55 from July to August. By Gregg Keizer, TechWeb.",1,1,tech,0.976537424180642,Security,0.3504527807235718,0.06451156735420227,Other Tech,0.2859412133693695
4,Sci/Tech,Cassini Heads Toward Giant Moon on Saturn (AP),AP - The U.S.-European spacecraft Cassini hurtled Tuesday toward its closest encounter yet with Saturn's giant moon Titan.,Cassini Heads Toward Giant Moon on Saturn (AP). AP - The U.S.-European spacecraft Cassini hurtled Tuesday toward its closest encounter yet with Saturn's giant moon Titan.,1,1,tech,0.9056317356778694,Other Tech,0.09385035932064056,0.056317396461963654,Framework,0.03753296285867691
4,Sci/Tech,FTC wins a temporary injunction against alleged spammer,U.S. District Judge Joseph A. DiClerico Jr. ordered Sanford Wallace and his companies to remove any software scripts from their Web sites that exploit security vulnerabilities in some versions of Internet Explorer.,FTC wins a temporary injunction against alleged spammer. U.S. District Judge Joseph A. DiClerico Jr. ordered Sanford Wallace and his companies to remove any software scripts from their Web sites that exploit security vulnerabilities in some versions of Internet Explorer.,1,1,tech,0.8493064316711573,Other Tech,0.1005353033542633,0.00586777925491333,Security,0.09466752409934998
3,Business,"EDS cutting 4,600 jobs through early retirement, taking US\$150M &lt;b&gt;...&lt;/b&gt;","PLANO, Tex. (CP) - Electronic Data Systems is cutting 4,600 jobs through early retirement and taking a \$150 million US charge in the fourth quarter, the information technology company said Tuesday.","EDS cutting 4,600 jobs through early retirement, taking US\$150M &lt;b&gt;...&lt;/b&gt;. PLANO, Tex. (CP) - Electronic Data Systems is cutting 4,600 jobs through early retirement and taking a \$150 million US charge in the fourth quarter, the information technology company said Tuesday.",0,1,tech,0.5839069980524865,Other Tech,0.20042285323143005,0.001134619116783142,Data Engineering/Messaging,0.1992882341146469
4,Sci/Tech,Microsoft previews  quot;Whitehorse quot; developer tools,Microsoft released on Tuesday a preview version of new tools intended to make it easier for companies to create custom Web applications.,Microsoft previews quot;Whitehorse quot; developer tools. Microsoft released on Tuesday a preview version of new tools intended to make it easier for companies to create custom Web applications.,1,1,tech,0.9932058917968253,Other Tech,0.46929728984832764,0.028193771839141846,Framework,0.4411035180091858
4,Sci/Tech,AOL Shows Safe Chat Rooms,Secure USB tokens used to verify a child's age before allowing him to chat.,AOL Shows Safe Chat Rooms. Secure USB tokens used to verify a child's age before allowing him to chat.,1,1,tech,0.9974207122513062,Other Tech,0.24481740593910217,0.06083494424819946,Data Engineering/Messaging,0.1839824616909027
4,Sci/Tech,"The video iPod is coming, I hope","At Tuesday's unveiling of the iPod Photo, Steve Jobs repeated his contention that the iPod is the ""wrong place"" for video. I doubt he'll be saying that a year from now. Missing Links","The video iPod is coming, I hope. At Tuesday's unveiling of the iPod Photo, Steve Jobs repeated his contention that the iPod is the ""wrong place"" for video. I doubt he'll be saying that a year from now. Missing Links",1,1,tech,0.9815937459302062,Other Tech,0.2954506576061249,0.1891663670539856,AI/ML,0.10628429055213928
4,Sci/Tech,Xandros rolls out Linux desktop management app,"Linux desktop vendor Xandros Inc. on Tuesday announced the availability of its new Xandros Desktop Management Server (xDMS) application, which gives IT administrators the tools to roll out, configure and maintain mass deployments of Linux-equipped PCs.","Xandros rolls out Linux desktop management app. Linux desktop vendor Xandros Inc. on Tuesday announced the availability of its new Xandros Desktop Management Server (xDMS) application, which gives IT administrators the tools to roll out, configure and maintain mass deployments of Linux-equipped PCs.",1,1,tech,0.9890651928171974,Other Tech,0.2411295473575592,0.08017438650131226,Collaboration/Utility,0.16095516085624695
4,Sci/Tech,Apple's IPod Features U2 Collaboration (AP),AP - Apple Computer Inc. on Tuesday introduced a new larger-capacity iPod with a color display as well as a first-of-its-kind digital compendium of the rock band U2's songs.,Apple's IPod Features U2 Collaboration (AP). AP - Apple Computer Inc. on Tuesday introduced a new larger-capacity iPod with a color display as well as a first-of-its-kind digital compendium of the rock band U2's songs.,1,1,tech,0.9972118316524307,Other Tech,0.2372625321149826,0.10946518182754517,Collaboration/Utility,0.12779735028743744
4,Sci/Tech,Sony launches music players with MP3 support,"The company has just announced the release of two flash-memory-based devices, the Walkman NW-E99 and NW-E95, in Europe. The music players can play songs in MP3 and Sony #39;s own Atrac file format.","Sony launches music players with MP3 support. The company has just announced the release of two flash-memory-based devices, the Walkman NW-E99 and NW-E95, in Europe. The music players can play songs in MP3 and Sony #39;s own Atrac file format.",1,1,tech,0.9910481293076409,Other Tech,0.12617874145507812,0.0005254447460174561,Framework,0.12565329670906067
4,Sci/Tech,Korean and Japanese Phone Makers Win -Survey," AMSTERDAM (Reuters) - South Korean mobile phone makers  continued a rapid move up the global market rankings during the  third quarter, while growth in the wider mobile phone market  slowed, a survey found on Wednesday.","Korean and Japanese Phone Makers Win -Survey. AMSTERDAM (Reuters) - South Korean mobile phone makers continued a rapid move up the global market rankings during the third quarter, while growth in the wider mobile phone market slowed, a survey found on Wednesday.",1,1,tech,0.8590998846792206,Other Tech,0.2905338406562805,0.09706860780715942,Framework,0.1934652328491211
4,Sci/Tech,DMCA Limited by Sixth Circuit Appeals Court,The Fine Print: The following comments are owned by whoever posted them. We are not responsible for them in any way. I really dont know why a printer manufacturer should have exclusive rights on producing ink that work with their printers.,DMCA Limited by Sixth Circuit Appeals Court. The Fine Print: The following comments are owned by whoever posted them. We are not responsible for them in any way. I really dont know why a printer manufacturer should have exclusive rights on producing ink that work with their printers.,1,1,tech,0.7041649323787722,Other Tech,0.08437398076057434,0.006668195128440857,Other Tech,0.07770578563213348
2,Sports,Paterno #39;s real tragedy may be not knowing when to go,"Joe Paterno often has talked about the profound impact that a piece of classic literature has had on his life. While a student at Brooklyn Prep in the early 1940s, he devoured TheAeneid, written by the Roman poet Virgil.","Paterno #39;s real tragedy may be not knowing when to go. Joe Paterno often has talked about the profound impact that a piece of classic literature has had on his life. While a student at Brooklyn Prep in the early 1940s, he devoured TheAeneid, written by the Roman poet Virgil.",0,1,tech,0.6701527413675389,Other Tech,0.058511652052402496,0.035963159054517746,AI/ML,0.02254849299788475
4,Sci/Tech,Chip Giant UMC Reports Higher Profits (AP),AP - United Microelectronics Corp.  #151; the world's No. 2 producer of made-to-order chips  #151; on Wednesday reported that its third-quarter net profit more than doubled on year as shipments of chips for mobile phones and other gadgets increased.,Chip Giant UMC Reports Higher Profits (AP). AP - United Microelectronics Corp. #151; the world's No. 2 producer of made-to-order chips #151; on Wednesday reported that its third-quarter net profit more than doubled on year as shipments of chips for mobile phones and other gadgets increased.,1,1,tech,0.8232171386526802,Other Tech,0.3122178018093109,0.16259053349494934,Collaboration/Utility,0.14962726831436157
4,Sci/Tech,NASA expert says Bush stifles evidence on global warming,"IOWA CITY, Iowa A NASA scientist has charged that the Bush administration is subverting science and misleading the public by trying to suppress or alter evidence on the dangers of global warming.","NASA expert says Bush stifles evidence on global warming. IOWA CITY, Iowa A NASA scientist has charged that the Bush administration is subverting science and misleading the public by trying to suppress or alter evidence on the dangers of global warming.",1,1,tech,0.9844272602118124,Other Tech,0.08964693546295166,0.00497659295797348,Other Tech,0.08467034250497818
4,Sci/Tech,Singapore Telecom ties up with Malaysia's TIME dotcom (AFP),AFP - Singapore Telecommunications (SingTel) said it has entered into an agreement with Malaysia's TIME dotCom to link their corporate customers through private leased line circuits.,Singapore Telecom ties up with Malaysia's TIME dotcom (AFP). AFP - Singapore Telecommunications (SingTel) said it has entered into an agreement with Malaysia's TIME dotCom to link their corporate customers through private leased line circuits.,1,1,tech,0.6181297595496468,Other Tech,0.19839152693748474,0.059110671281814575,Other Tech,0.13928085565567017
4,Sci/Tech,Nokia wins 115-million-dollar network deal from Brazil's Oi Celular (AFP),"AFP - Nokia, the world's largest mobile phone maker, said it had received a 115-million-dollar (90-million-euro) order to expand Oi Celular's second-generation GSM network in Brazil.","Nokia wins 115-million-dollar network deal from Brazil's Oi Celular (AFP). AFP - Nokia, the world's largest mobile phone maker, said it had received a 115-million-dollar (90-million-euro) order to expand Oi Celular's second-generation GSM network in Brazil.",1,1,tech,0.6587417007625374,Other Tech,0.1896371841430664,0.07540298998355865,Security,0.11423419415950775
4,Sci/Tech,Google Acquires Satellite Mapping Firm Keyhole,"Google Acquires Satellite Mapping Firm Keyhole\\After a tip from Andy Beal, I checked out Keyhole Satellite Image mapping and local search tool and absolutely loved it. Basically, with Keyhole you get a satellite image of the world and can view streets in the major cities, political hotspots, and towns (mostly ...","Google Acquires Satellite Mapping Firm Keyhole. Google Acquires Satellite Mapping Firm Keyhole\\After a tip from Andy Beal, I checked out Keyhole Satellite Image mapping and local search tool and absolutely loved it. Basically, with Keyhole you get a satellite image of the world and can view streets in the major cities, political hotspots, and towns (mostly ...",1,1,tech,0.9982191138009832,Other Tech,0.30022382736206055,0.011369168758392334,DB/Storage,0.2888546586036682
4,Sci/Tech,Is Apple Photogenic?,"With competitors avidly trying to nibble at the iPod #39;s market share, Apple (Nasdaq: AAPL) has released its ostensibly new and improved version.","Is Apple Photogenic?. With competitors avidly trying to nibble at the iPod #39;s market share, Apple (Nasdaq: AAPL) has released its ostensibly new and improved version.",1,1,tech,0.9963070830165739,Other Tech,0.2500588893890381,0.12420457601547241,Infra/Cloud,0.12585431337356567
4,Sci/Tech,Are Cheaper Flat-Panel TVs On The Way? (PC World),PC World - IFire aims to displace LCD TVs with its lower-cost display technology.,Are Cheaper Flat-Panel TVs On The Way? (PC World). PC World - IFire aims to displace LCD TVs with its lower-cost display technology.,1,1,tech,0.986778644662658,Other Tech,0.16029855608940125,0.044389888644218445,Infra/Cloud,0.1159086674451828
4,Sci/Tech,Remains of New Species of Hobbit-Sized Human Found,"Scientists in Australia have found a new species of hobbit-sized humans who lived about 18,000 years ago on an Indonesian island in a discovery that adds another piece to the complex puzzle of human evolution.","Remains of New Species of Hobbit-Sized Human Found. Scientists in Australia have found a new species of hobbit-sized humans who lived about 18,000 years ago on an Indonesian island in a discovery that adds another piece to the complex puzzle of human evolution.",1,1,tech,0.985689323458574,Other Tech,0.04850210249423981,0.0072154030203819275,Other Tech,0.04128669947385788
4,Sci/Tech,Dell Offers SUSE on Servers,"Dell (Quote, Chart) officials announced Wednesday an agreement with Linux distributor Novell (Quote, Chart) to distribute and support SUSE Enterprise Server 9 on its single- and dual-processor line of servers.","Dell Offers SUSE on Servers. Dell (Quote, Chart) officials announced Wednesday an agreement with Linux distributor Novell (Quote, Chart) to distribute and support SUSE Enterprise Server 9 on its single- and dual-processor line of servers.",1,1,tech,0.9749233119827985,Other Tech,0.25024867057800293,0.07396042346954346,Other Tech,0.17628824710845947
1,World,Storms batter Cornish coastline,\Flooding causes chaos for homeowners all along Cornwall's south coast as 80mph winds hit land.,Storms batter Cornish coastline. \Flooding causes chaos for homeowners all along Cornwall's south coast as 80mph winds hit land.,0,1,tech,0.9550862653250126,Other Tech,0.15447178483009338,0.02173641324043274,DevOps/Automation,0.13273537158966064
4,Sci/Tech,Dell: From factory floor to finished gear,PC giant also wants to be your supplier of high-end home electronics. Also: How your desktop gets bolted together.,Dell: From factory floor to finished gear. PC giant also wants to be your supplier of high-end home electronics. Also: How your desktop gets bolted together.,1,1,tech,0.9912921170492505,Other Tech,0.4712522625923157,0.159665048122406,Infra/Cloud,0.31158721446990967
1,World,Black Market in British Treasure Sold on EBay (Reuters),"Reuters - Pieces of Britain's past, including a\second-century silver ring and a 500-year-old Tudor trade\weight, are among artifacts being peddled daily on the Internet\to the alarm of experts at the British Museum.","Black Market in British Treasure Sold on EBay (Reuters). Reuters - Pieces of Britain's past, including a\second-century silver ring and a 500-year-old Tudor trade\weight, are among artifacts being peddled daily on the Internet\to the alarm of experts at the British Museum.",0,1,tech,0.66307704632094,Other Tech,0.17036016285419464,0.010346576571464539,Other Tech,0.1600135862827301
4,Sci/Tech,Security report: Windows vs Linux,"Much ado has been made about whether or not Linux is truly more secure than Windows. The results were not unexpected. Even by Microsoft #39;s subjective and flawed standards, fully 38 of the most recent patches address flaws that Microsoft ranks as Critical.","Security report: Windows vs Linux. Much ado has been made about whether or not Linux is truly more secure than Windows. The results were not unexpected. Even by Microsoft #39;s subjective and flawed standards, fully 38 of the most recent patches address flaws that Microsoft ranks as Critical.",1,1,tech,0.9942472594551258,Other Tech,0.27543070912361145,0.05176815390586853,Security,0.22366255521774292
3,Business,Report finds handheld device market in continued decline,"The worldwide market for handheld devices saw its third successive quarter of year-over-year decline in the third quarter of 2004, according to a new report released by IDC.","Report finds handheld device market in continued decline. The worldwide market for handheld devices saw its third successive quarter of year-over-year decline in the third quarter of 2004, according to a new report released by IDC.",0,1,tech,0.969548438876052,Other Tech,0.380193293094635,0.23175577819347382,DB/Storage,0.1484375149011612
4,Sci/Tech,Sony Announces PlayStation Por,"Sony Corp. announced a price more fitting of a video-game machine than a slick movie-playing gadget for its new PlayStation Portable - 19,800 yen (\$186).","Sony Announces PlayStation Por. Sony Corp. announced a price more fitting of a video-game machine than a slick movie-playing gadget for its new PlayStation Portable - 19,800 yen (\$186).",1,1,tech,0.9274797033356503,Other Tech,0.1848534494638443,0.08770041912794113,Framework,0.09715303033590317
3,Business,Will Tellabs Push Its Luck?,Perhaps the optical network supplier should call off its merger with AFC.,Will Tellabs Push Its Luck?. Perhaps the optical network supplier should call off its merger with AFC.,0,1,tech,0.7875134432597779,Other Tech,0.16749678552150726,0.04930945485830307,Infra/Cloud,0.1181873306632042
3,Business,Yahoo Debuts Mobile Search,"SAN FRANCISCO -- Yahoo (Quote, Chart) expanded its search empire to the mobile arena with the launch of some additional services. The company was one of the original content providers for mobile devices running ","Yahoo Debuts Mobile Search. SAN FRANCISCO -- Yahoo (Quote, Chart) expanded its search empire to the mobile arena with the launch of some additional services. The company was one of the original content providers for mobile devices running",0,1,tech,0.9969584483502821,Other Tech,0.3236158788204193,0.06137755513191223,DB/Storage,0.2622383236885071
3,Business,Lexmark Loss Good for Consumers,"Lexmark's loss in court on Tuesday may mean that consumer electronics companies won't try to use the Digital Millenium Copyright Act as an all-purpose competition shield anymore, consumer advocates say. By Katie Dean.","Lexmark Loss Good for Consumers. Lexmark's loss in court on Tuesday may mean that consumer electronics companies won't try to use the Digital Millenium Copyright Act as an all-purpose competition shield anymore, consumer advocates say. By Katie Dean.",0,1,tech,0.9166847876502352,Other Tech,0.13270020484924316,0.04354739189147949,Security,0.08915281295776367
4,Sci/Tech,Suse warns of hole in Linux kernel,"OCTOBER 27, 2004 (TECHWORLD.COM) - Linux distributor Suse has warned of one of the most serious security holes to date in version 2.6 of the Linux kernel, which could allow attackers to shut down a system running 2.6-based software.","Suse warns of hole in Linux kernel. OCTOBER 27, 2004 (TECHWORLD.COM) - Linux distributor Suse has warned of one of the most serious security holes to date in version 2.6 of the Linux kernel, which could allow attackers to shut down a system running 2.6-based software.",1,1,tech,0.9899528595461506,Other Tech,0.2580491900444031,0.04150459170341492,Other Tech,0.21654459834098816
4,Sci/Tech,IDC sees continuing decline in PDA market,"If a handheld device doesn't have voice capabilities, a growing number of users around the world aren't interested, according to IDC. For the third straight quarter, shipments of handheld devices such as personal digital assistants (PDAs) fell as some prominent vendors decided to pull back from the market, IDC said Wednesday.","IDC sees continuing decline in PDA market. If a handheld device doesn't have voice capabilities, a growing number of users around the world aren't interested, according to IDC. For the third straight quarter, shipments of handheld devices such as personal digital assistants (PDAs) fell as some prominent vendors decided to pull back from the market, IDC said Wednesday.",1,1,tech,0.9892262695606854,Other Tech,0.2783088982105255,0.1109597384929657,Security,0.16734915971755981
4,Sci/Tech,New Web Domain Names Get Preliminary Nod (AP),"AP - Two new Internet domain names  #151; "".post"" and "".travel""  #151; could appear online as early as next year as the Internet's key oversight board announced preliminary approval on Wednesday.","New Web Domain Names Get Preliminary Nod (AP). AP - Two new Internet domain names #151; "".post"" and "".travel"" #151; could appear online as early as next year as the Internet's key oversight board announced preliminary approval on Wednesday.",1,1,tech,0.9914896750143577,Other Tech,0.20673920214176178,0.03943228721618652,Collaboration/Utility,0.16730691492557526
4,Sci/Tech,Yahoo Battles Google for The Cell Phone,"Yahoo added a search feature for cell phones Wednesday, just a few weeks after rival Google launched one of its own. While Google SMS (Short Message Service) uses text-only messages to deliver its results, Yahoo #39;s ","Yahoo Battles Google for The Cell Phone. Yahoo added a search feature for cell phones Wednesday, just a few weeks after rival Google launched one of its own. While Google SMS (Short Message Service) uses text-only messages to deliver its results, Yahoo #39;s",1,1,tech,0.9936892263359107,Other Tech,0.253811240196228,0.0845530778169632,Infra/Cloud,0.16925816237926483
4,Sci/Tech,Stargazers Enjoy Total Lunar Eclipse,Astronomy buffs and amateur stargazers turned out to watch a total lunar eclipse Wednesday night - the last one Earth will get for nearly two and a half years.,Stargazers Enjoy Total Lunar Eclipse. Astronomy buffs and amateur stargazers turned out to watch a total lunar eclipse Wednesday night - the last one Earth will get for nearly two and a half years.,1,1,tech,0.9789569543394534,Other Tech,0.14628943800926208,0.007316842675209045,DevOps/Automation,0.13897259533405304
1,World,At least five dead in Russia mine blast," quot;At 9:45 am (2:45 am British time) we received the signal for a methane blast. At the time, a 45-strong repair team was working in that.","At least five dead in Russia mine blast. quot;At 9:45 am (2:45 am British time) we received the signal for a methane blast. At the time, a 45-strong repair team was working in that.",0,1,tech,0.5679446259675212,Other Tech,0.11864285171031952,0.020960316061973572,Data Engineering/Messaging,0.09768253564834595
1,World,Stability Control Systems Can Save Lives (AP),"AP - Stability control systems could save up to 7,000 lives each year if they were standard equipment on all vehicles, according to a study by the insurance industry.","Stability Control Systems Can Save Lives (AP). AP - Stability control systems could save up to 7,000 lives each year if they were standard equipment on all vehicles, according to a study by the insurance industry.",0,1,tech,0.9937764903083365,Other Tech,0.1717594861984253,0.027302399277687073,Framework,0.14445708692073822
4,Sci/Tech,Washington Contractors' Sales Increase,"Companies that provide federal agencies with network integration and payroll accounting technologies are benefiting from a government trying to bolster its defenses against terrorism, experts say. &lt;br&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;","Washington Contractors' Sales Increase. Companies that provide federal agencies with network integration and payroll accounting technologies are benefiting from a government trying to bolster its defenses against terrorism, experts say. &lt;br&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",1,1,tech,0.9637524811276573,Other Tech,0.22619640827178955,0.05260947346687317,Security,0.17358693480491638
4,Sci/Tech,Russians to see full lunar eclipse Thursday morning,"MOSCOW, October 28 (Itar-Tass) - People in Russia #39;s European part will have an opportunity to see a full eclipse of the Moon during several hours Thursday morning, said Dr Andrei Finkelshtein, director of the Russian Institute of Applied Astronomy.","Russians to see full lunar eclipse Thursday morning. MOSCOW, October 28 (Itar-Tass) - People in Russia #39;s European part will have an opportunity to see a full eclipse of the Moon during several hours Thursday morning, said Dr Andrei Finkelshtein, director of the Russian Institute of Applied Astronomy.",1,1,tech,0.6755944334245998,Other Tech,0.03593666851520538,0.001961793750524521,Collaboration/Utility,0.03397487476468086
4,Sci/Tech,Attack prompts Bush website block,"The re-election website of President Bush is blocking overseas visitors because of ""security reasons"".","Attack prompts Bush website block. The re-election website of President Bush is blocking overseas visitors because of ""security reasons"".",1,1,tech,0.8953312768366223,Other Tech,0.18832196295261383,0.1288560964167118,Other Tech,0.05946586653590202
4,Sci/Tech,Dell Comes Up With Novell Idea To Sell Servers,"Novell has given its recently acquired Linux distro, SuSE, a push, by signing an agreement with Dell to offer SuSE Linux Enterprise Server (SLES) 9 on select PowerEdge servers worldwide.","Dell Comes Up With Novell Idea To Sell Servers. Novell has given its recently acquired Linux distro, SuSE, a push, by signing an agreement with Dell to offer SuSE Linux Enterprise Server (SLES) 9 on select PowerEdge servers worldwide.",1,1,tech,0.9618625271857345,Other Tech,0.256124347448349,0.0022254884243011475,Infra/Cloud,0.25389885902404785
4,Sci/Tech,Web TV Start-Ups Show Programs Outside the Box (washingtonpost.com),"washingtonpost.com - Internet TV is a mirage, seeming so close yet turning out to be far away or downright unreal when you try to watch it. At least that's my take on the many past plans for zapping motion pictures over the Internet.","Web TV Start-Ups Show Programs Outside the Box (washingtonpost.com). washingtonpost.com - Internet TV is a mirage, seeming so close yet turning out to be far away or downright unreal when you try to watch it. At least that's my take on the many past plans for zapping motion pictures over the Internet.",1,1,tech,0.9982429378852362,Other Tech,0.2590886354446411,0.10103470087051392,Infra/Cloud,0.1580539345741272
4,Sci/Tech,Game on as Sony puts 100 tag on PSP system,"SONY is going head-to-head with Nintendo in the battle for the handheld games console market. The company will price its long-awaited PlayStation Portable (PSP) at about 100 for its launch in Japan, when ","Game on as Sony puts 100 tag on PSP system. SONY is going head-to-head with Nintendo in the battle for the handheld games console market. The company will price its long-awaited PlayStation Portable (PSP) at about 100 for its launch in Japan, when",1,1,tech,0.8793168077178415,Other Tech,0.11255551129579544,0.02215658873319626,Other Tech,0.09039892256259918
4,Sci/Tech,When Wireless Networks Merge,"Now that its \$41 billion takeover of AT T Wireless has been completed, Cingular will spend hundreds of millions of dollars in coming weeks on its advertising campaign.","When Wireless Networks Merge. Now that its \$41 billion takeover of AT T Wireless has been completed, Cingular will spend hundreds of millions of dollars in coming weeks on its advertising campaign.",1,1,tech,0.9690601893177949,Other Tech,0.25499841570854187,0.07212966680526733,Data Engineering/Messaging,0.18286874890327454
4,Sci/Tech,Google and Microsft Getting Close,"Google and Microsft Getting Close\\Microsoft partnering with Google? Well sort of, an article released yesterday details the relationship between the two, and the use of Google Deskbar in Microsoft's Partner Pack for Windows, ""a collection of Microsoft and third-party products released last week that Microsoft describes on its Web site ...","Google and Microsft Getting Close. Google and Microsft Getting Close\\Microsoft partnering with Google? Well sort of, an article released yesterday details the relationship between the two, and the use of Google Deskbar in Microsoft's Partner Pack for Windows, ""a collection of Microsoft and third-party products released last week that Microsoft describes on its Web site ...",1,1,tech,0.9946544108823423,Other Tech,0.3750690221786499,0.08610385656356812,Infra/Cloud,0.2889651656150818
4,Sci/Tech,AMD Rolls Out Low-Cost Net Access Device in India,"US chip maker Advanced Micro Devices AMD.N has unveiled a low-cost Internet access device that could cost just a few hundred dollars, aimed at first-time technology users in the developing world.","AMD Rolls Out Low-Cost Net Access Device in India. US chip maker Advanced Micro Devices AMD.N has unveiled a low-cost Internet access device that could cost just a few hundred dollars, aimed at first-time technology users in the developing world.",1,1,tech,0.9916340766001942,Other Tech,0.3029048442840576,0.050474345684051514,AI/ML,0.2524304986000061
4,Sci/Tech,Titan reveals its purple patches,LONDON: Unprecedented pictures of the purple atmospheric haze on Titan have been captured by the Cassini spacecraft during its closest approach yet to Saturn #39;s largest moon.,Titan reveals its purple patches. LONDON: Unprecedented pictures of the purple atmospheric haze on Titan have been captured by the Cassini spacecraft during its closest approach yet to Saturn #39;s largest moon.,1,1,tech,0.9692833438971312,Other Tech,0.13390350341796875,0.05566336214542389,AI/ML,0.07824014127254486
4,Sci/Tech,"Web domains approved for Posties, travel","The Internet Corporation for Assigned Names and Numbers (ICANN) has approved two new sponsored Internet domains, .post and .travel, specifically for the post and travel industries.","Web domains approved for Posties, travel. The Internet Corporation for Assigned Names and Numbers (ICANN) has approved two new sponsored Internet domains, .post and .travel, specifically for the post and travel industries.",1,1,tech,0.9931705893424793,Other Tech,0.19752803444862366,0.011181622743606567,DB/Storage,0.1863464117050171
4,Sci/Tech,A fresh look at the stars...,A supernova spotted by the Danish astronomer Tycho Brahe more than four centuries ago - which changed the course of human knowledge - has just yielded a further discovery: the companion star that triggered the great event.,A fresh look at the stars.... A supernova spotted by the Danish astronomer Tycho Brahe more than four centuries ago - which changed the course of human knowledge - has just yielded a further discovery: the companion star that triggered the great event.,1,1,tech,0.9328558359966865,Other Tech,0.1373070925474167,0.030776746571063995,Other Tech,0.10653034597635269
4,Sci/Tech,Yahoo Takes Search to the Airwaves,"Yahoo will offer its own version of wireless Internet searching, keeping pace with rival Google, which recently introduced a mobile search offering.","Yahoo Takes Search to the Airwaves. Yahoo will offer its own version of wireless Internet searching, keeping pace with rival Google, which recently introduced a mobile search offering.",1,1,tech,0.9911125123538577,Other Tech,0.25690776109695435,0.004614442586898804,DB/Storage,0.25229331851005554
4,Sci/Tech,"Link Between Migraine, Endometriosis Found","There #39;s evidence of a possible link between endometriosis and migraine, says an Italian study in the latest issue of Human Reproduction.","Link Between Migraine, Endometriosis Found. There #39;s evidence of a possible link between endometriosis and migraine, says an Italian study in the latest issue of Human Reproduction.",1,1,tech,0.914096200612791,Other Tech,0.09387549757957458,0.018519505858421326,AI/ML,0.07535599172115326
3,Business,AOL Files Lawsuit Against IM  #39;Spim #39;,America Online Inc. said Thursday it had filed a federal lawsuit accusing numerous unnamed defendants of violating federal and state laws by sending bulk messages known as  quot;spim quot; to instant message accounts and Internet chat rooms.,AOL Files Lawsuit Against IM #39;Spim #39;. America Online Inc. said Thursday it had filed a federal lawsuit accusing numerous unnamed defendants of violating federal and state laws by sending bulk messages known as quot;spim quot; to instant message accounts and Internet chat rooms.,0,1,tech,0.9040326336860545,Other Tech,0.2363559901714325,0.07334436476230621,Security,0.16301162540912628
